Edad,Ano ,Origen,dx
2,2016,Marruecos,4
3,2016,Marruecos,4
4,2016,Marruecos,4
5,2016,Marruecos,3
6,2016,Marruecos,2
7,2016,Marruecos,2
8,2016,Marruecos,2
9,2016,Marruecos,2
10,2016,Marruecos,1
11,2016,Marruecos,1
12,2016,Marruecos,1
13,2016,Marruecos,1
14,2016,Marruecos,1
15,2016,Marruecos,4
16,2016,Marruecos,2
17,2016,Marruecos,1
18,2016,Marruecos,8
19,2016,Marruecos,3
20,2016,Marruecos,5
21,2016,Marruecos,4
22,2016,Marruecos,5
23,2016,Marruecos,3
24,2016,Marruecos,3
25,2016,Marruecos,1
26,2016,Marruecos,4
27,2016,Marruecos,2
28,2016,Marruecos,4
29,2016,Marruecos,6
30,2016,Marruecos,9
31,2016,Marruecos,14
32,2016,Marruecos,8
33,2016,Marruecos,9
34,2016,Marruecos,5
35,2016,Marruecos,8
36,2016,Marruecos,9
37,2016,Marruecos,8
38,2016,Marruecos,14
39,2016,Marruecos,8
40,2016,Marruecos,11
41,2016,Marruecos,12
42,2016,Marruecos,11
43,2016,Marruecos,11
44,2016,Marruecos,12
45,2016,Marruecos,14
46,2016,Marruecos,20
47,2016,Marruecos,22
48,2016,Marruecos,21
49,2016,Marruecos,15
50,2016,Marruecos,24
51,2016,Marruecos,28
52,2016,Marruecos,20
53,2016,Marruecos,23
54,2016,Marruecos,22
55,2016,Marruecos,30
56,2016,Marruecos,27
57,2016,Marruecos,27
58,2016,Marruecos,33
59,2016,Marruecos,24
60,2016,Marruecos,38
61,2016,Marruecos,29
62,2016,Marruecos,37
63,2016,Marruecos,36
64,2016,Marruecos,38
65,2016,Marruecos,42
66,2016,Marruecos,45
67,2016,Marruecos,47
68,2016,Marruecos,33
69,2016,Marruecos,39
70,2016,Marruecos,38
71,2016,Marruecos,37
72,2016,Marruecos,36
73,2016,Marruecos,40
74,2016,Marruecos,44
75,2016,Marruecos,35
76,2016,Marruecos,40
77,2016,Marruecos,52
78,2016,Marruecos,43
79,2016,Marruecos,74
80,2016,Marruecos,57
81,2016,Marruecos,45
82,2016,Marruecos,54
83,2016,Marruecos,51
84,2016,Marruecos,64
85,2016,Marruecos,43
86,2016,Marruecos,51
87,2016,Marruecos,53
88,2016,Marruecos,41
89,2016,Marruecos,32
90,2016,Marruecos,156
0,2017,Marruecos,93
1,2017,Marruecos,10
2,2017,Marruecos,5
3,2017,Marruecos,3
4,2017,Marruecos,1
5,2017,Marruecos,2
6,2017,Marruecos,3
7,2017,Marruecos,3
8,2017,Marruecos,1
9,2017,Marruecos,2
10,2017,Marruecos,1
11,2017,Marruecos,2
12,2017,Marruecos,2
13,2017,Marruecos,2
14,2017,Marruecos,2
15,2017,Marruecos,2
16,2017,Marruecos,2
17,2017,Marruecos,5
18,2017,Marruecos,7
19,2017,Marruecos,4
20,2017,Marruecos,5
21,2017,Marruecos,6
22,2017,Marruecos,7
23,2017,Marruecos,3
24,2017,Marruecos,5
25,2017,Marruecos,4
26,2017,Marruecos,4
27,2017,Marruecos,4
28,2017,Marruecos,7
29,2017,Marruecos,4
30,2017,Marruecos,5
31,2017,Marruecos,3
32,2017,Marruecos,9
33,2017,Marruecos,6
34,2017,Marruecos,7
35,2017,Marruecos,2
36,2017,Marruecos,14
37,2017,Marruecos,8
38,2017,Marruecos,13
39,2017,Marruecos,11
40,2017,Marruecos,15
41,2017,Marruecos,14
42,2017,Marruecos,13
43,2017,Marruecos,9
44,2017,Marruecos,14
45,2017,Marruecos,13
46,2017,Marruecos,8
47,2017,Marruecos,15
48,2017,Marruecos,14
49,2017,Marruecos,21
50,2017,Marruecos,19
51,2017,Marruecos,22
52,2017,Marruecos,32
53,2017,Marruecos,22
54,2017,Marruecos,26
55,2017,Marruecos,23
56,2017,Marruecos,26
57,2017,Marruecos,27
58,2017,Marruecos,25
59,2017,Marruecos,33
60,2017,Marruecos,30
61,2017,Marruecos,37
62,2017,Marruecos,43
63,2017,Marruecos,33
64,2017,Marruecos,43
65,2017,Marruecos,38
66,2017,Marruecos,41
67,2017,Marruecos,39
68,2017,Marruecos,50
69,2017,Marruecos,36
70,2017,Marruecos,39
71,2017,Marruecos,43
72,2017,Marruecos,35
73,2017,Marruecos,36
74,2017,Marruecos,54
75,2017,Marruecos,38
76,2017,Marruecos,44
77,2017,Marruecos,39
78,2017,Marruecos,31
79,2017,Marruecos,44
80,2017,Marruecos,47
81,2017,Marruecos,72
82,2017,Marruecos,63
83,2017,Marruecos,66
84,2017,Marruecos,63
85,2017,Marruecos,75
86,2017,Marruecos,44
87,2017,Marruecos,65
88,2017,Marruecos,41
89,2017,Marruecos,39
90,2017,Marruecos,160
0,2018,Marruecos,78
1,2018,Marruecos,9
2,2018,Marruecos,5
3,2018,Marruecos,4
4,2018,Marruecos,3
5,2018,Marruecos,5
6,2018,Marruecos,1
7,2018,Marruecos,1
8,2018,Marruecos,2
9,2018,Marruecos,2
10,2018,Marruecos,3
11,2018,Marruecos,3
12,2018,Marruecos,1
13,2018,Marruecos,3
14,2018,Marruecos,1
15,2018,Marruecos,2
16,2018,Marruecos,2
17,2018,Marruecos,3
18,2018,Marruecos,7
19,2018,Marruecos,6
20,2018,Marruecos,5
21,2018,Marruecos,9
22,2018,Marruecos,8
23,2018,Marruecos,5
24,2018,Marruecos,11
25,2018,Marruecos,6
26,2018,Marruecos,7
27,2018,Marruecos,5
28,2018,Marruecos,9
29,2018,Marruecos,10
30,2018,Marruecos,7
31,2018,Marruecos,3
32,2018,Marruecos,7
33,2018,Marruecos,9
34,2018,Marruecos,3
35,2018,Marruecos,12
36,2018,Marruecos,8
37,2018,Marruecos,10
38,2018,Marruecos,10
39,2018,Marruecos,14
40,2018,Marruecos,19
41,2018,Marruecos,5
42,2018,Marruecos,17
43,2018,Marruecos,17
44,2018,Marruecos,24
45,2018,Marruecos,25
46,2018,Marruecos,18
47,2018,Marruecos,17
48,2018,Marruecos,25
49,2018,Marruecos,23
50,2018,Marruecos,23
51,2018,Marruecos,27
52,2018,Marruecos,27
53,2018,Marruecos,25
54,2018,Marruecos,24
55,2018,Marruecos,23
56,2018,Marruecos,26
57,2018,Marruecos,31
58,2018,Marruecos,35
59,2018,Marruecos,35
60,2018,Marruecos,38
61,2018,Marruecos,40
62,2018,Marruecos,43
63,2018,Marruecos,40
64,2018,Marruecos,43
65,2018,Marruecos,42
66,2018,Marruecos,49
67,2018,Marruecos,50
68,2018,Marruecos,35
69,2018,Marruecos,34
70,2018,Marruecos,51
71,2018,Marruecos,38
72,2018,Marruecos,47
73,2018,Marruecos,33
74,2018,Marruecos,43
75,2018,Marruecos,51
76,2018,Marruecos,60
77,2018,Marruecos,52
78,2018,Marruecos,49
79,2018,Marruecos,47
80,2018,Marruecos,55
81,2018,Marruecos,58
82,2018,Marruecos,55
83,2018,Marruecos,71
84,2018,Marruecos,78
85,2018,Marruecos,56
86,2018,Marruecos,69
87,2018,Marruecos,71
88,2018,Marruecos,70
89,2018,Marruecos,58
90,2018,Marruecos,222
0,2019,Marruecos,99
1,2019,Marruecos,8
2,2019,Marruecos,10
3,2019,Marruecos,3
4,2019,Marruecos,6
5,2019,Marruecos,2
6,2019,Marruecos,4
7,2019,Marruecos,3
8,2019,Marruecos,2
9,2019,Marruecos,2
10,2019,Marruecos,3
11,2019,Marruecos,1
12,2019,Marruecos,1
13,2019,Marruecos,1
14,2019,Marruecos,4
15,2019,Marruecos,2
16,2019,Marruecos,6
17,2019,Marruecos,3
18,2019,Marruecos,5
19,2019,Marruecos,8
20,2019,Marruecos,5
21,2019,Marruecos,7
22,2019,Marruecos,4
23,2019,Marruecos,10
24,2019,Marruecos,6
25,2019,Marruecos,12
26,2019,Marruecos,7
27,2019,Marruecos,7
28,2019,Marruecos,4
29,2019,Marruecos,8
30,2019,Marruecos,12
31,2019,Marruecos,17
32,2019,Marruecos,12
33,2019,Marruecos,5
34,2019,Marruecos,10
35,2019,Marruecos,17
36,2019,Marruecos,13
37,2019,Marruecos,15
38,2019,Marruecos,8
39,2019,Marruecos,20
40,2019,Marruecos,9
41,2019,Marruecos,18
42,2019,Marruecos,10
43,2019,Marruecos,17
44,2019,Marruecos,12
45,2019,Marruecos,16
46,2019,Marruecos,20
47,2019,Marruecos,18
48,2019,Marruecos,16
49,2019,Marruecos,22
50,2019,Marruecos,21
51,2019,Marruecos,26
52,2019,Marruecos,28
53,2019,Marruecos,24
54,2019,Marruecos,20
55,2019,Marruecos,32
56,2019,Marruecos,32
57,2019,Marruecos,39
58,2019,Marruecos,38
59,2019,Marruecos,45
60,2019,Marruecos,30
61,2019,Marruecos,43
62,2019,Marruecos,42
63,2019,Marruecos,48
64,2019,Marruecos,43
65,2019,Marruecos,45
66,2019,Marruecos,54
67,2019,Marruecos,62
68,2019,Marruecos,35
69,2019,Marruecos,49
70,2019,Marruecos,43
71,2019,Marruecos,43
72,2019,Marruecos,42
73,2019,Marruecos,36
74,2019,Marruecos,45
75,2019,Marruecos,52
76,2019,Marruecos,51
77,2019,Marruecos,47
78,2019,Marruecos,40
79,2019,Marruecos,51
80,2019,Marruecos,59
81,2019,Marruecos,46
82,2019,Marruecos,54
83,2019,Marruecos,54
84,2019,Marruecos,58
85,2019,Marruecos,54
86,2019,Marruecos,63
87,2019,Marruecos,50
88,2019,Marruecos,59
89,2019,Marruecos,60
90,2019,Marruecos,230
0,2020,Marruecos,75
1,2020,Marruecos,6
2,2020,Marruecos,3
3,2020,Marruecos,3
4,2020,Marruecos,2
5,2020,Marruecos,3
6,2020,Marruecos,3
7,2020,Marruecos,2
8,2020,Marruecos,1
9,2020,Marruecos,1
10,2020,Marruecos,0
11,2020,Marruecos,1
12,2020,Marruecos,1
13,2020,Marruecos,1
14,2020,Marruecos,2
15,2020,Marruecos,1
16,2020,Marruecos,2
17,2020,Marruecos,5
18,2020,Marruecos,3
19,2020,Marruecos,8
20,2020,Marruecos,12
21,2020,Marruecos,5
22,2020,Marruecos,9
23,2020,Marruecos,6
24,2020,Marruecos,9
25,2020,Marruecos,10
26,2020,Marruecos,11
27,2020,Marruecos,8
28,2020,Marruecos,8
29,2020,Marruecos,6
30,2020,Marruecos,12
31,2020,Marruecos,8
32,2020,Marruecos,7
33,2020,Marruecos,10
34,2020,Marruecos,8
35,2020,Marruecos,10
36,2020,Marruecos,17
37,2020,Marruecos,19
38,2020,Marruecos,14
39,2020,Marruecos,18
40,2020,Marruecos,13
41,2020,Marruecos,16
42,2020,Marruecos,22
43,2020,Marruecos,19
44,2020,Marruecos,18
45,2020,Marruecos,23
46,2020,Marruecos,22
47,2020,Marruecos,20
48,2020,Marruecos,20
49,2020,Marruecos,20
50,2020,Marruecos,21
51,2020,Marruecos,35
52,2020,Marruecos,31
53,2020,Marruecos,24
54,2020,Marruecos,38
55,2020,Marruecos,25
56,2020,Marruecos,44
57,2020,Marruecos,38
58,2020,Marruecos,39
59,2020,Marruecos,35
60,2020,Marruecos,46
61,2020,Marruecos,49
62,2020,Marruecos,62
63,2020,Marruecos,44
64,2020,Marruecos,63
65,2020,Marruecos,74
66,2020,Marruecos,74
67,2020,Marruecos,69
68,2020,Marruecos,63
69,2020,Marruecos,48
70,2020,Marruecos,60
71,2020,Marruecos,56
72,2020,Marruecos,54
73,2020,Marruecos,57
74,2020,Marruecos,61
75,2020,Marruecos,80
76,2020,Marruecos,72
77,2020,Marruecos,61
78,2020,Marruecos,71
79,2020,Marruecos,62
80,2020,Marruecos,84
81,2020,Marruecos,62
82,2020,Marruecos,66
83,2020,Marruecos,89
84,2020,Marruecos,105
85,2020,Marruecos,70
86,2020,Marruecos,74
87,2020,Marruecos,77
88,2020,Marruecos,78
89,2020,Marruecos,78
90,2020,Marruecos,266
0,2021,Marruecos,60
1,2021,Marruecos,12
2,2021,Marruecos,4
3,2021,Marruecos,3
4,2021,Marruecos,3
5,2021,Marruecos,5
6,2021,Marruecos,2
7,2021,Marruecos,7
8,2021,Marruecos,1
9,2021,Marruecos,2
10,2021,Marruecos,1
11,2021,Marruecos,1
12,2021,Marruecos,2
13,2021,Marruecos,3
14,2021,Marruecos,3
15,2021,Marruecos,5
16,2021,Marruecos,3
17,2021,Marruecos,5
18,2021,Marruecos,10
19,2021,Marruecos,16
20,2021,Marruecos,10
21,2021,Marruecos,13
22,2021,Marruecos,13
23,2021,Marruecos,13
24,2021,Marruecos,9
25,2021,Marruecos,8
26,2021,Marruecos,11
27,2021,Marruecos,14
28,2021,Marruecos,7
29,2021,Marruecos,12
30,2021,Marruecos,12
31,2021,Marruecos,9
32,2021,Marruecos,18
33,2021,Marruecos,13
34,2021,Marruecos,12
35,2021,Marruecos,13
36,2021,Marruecos,13
37,2021,Marruecos,14
38,2021,Marruecos,20
39,2021,Marruecos,19
40,2021,Marruecos,21
41,2021,Marruecos,20
42,2021,Marruecos,14
43,2021,Marruecos,20
44,2021,Marruecos,27
45,2021,Marruecos,16
46,2021,Marruecos,33
47,2021,Marruecos,15
48,2021,Marruecos,21
49,2021,Marruecos,32
50,2021,Marruecos,22
51,2021,Marruecos,27
52,2021,Marruecos,21
53,2021,Marruecos,28
54,2021,Marruecos,29
55,2021,Marruecos,36
56,2021,Marruecos,34
57,2021,Marruecos,31
58,2021,Marruecos,39
59,2021,Marruecos,46
60,2021,Marruecos,44
61,2021,Marruecos,63
62,2021,Marruecos,48
63,2021,Marruecos,56
64,2021,Marruecos,53
65,2021,Marruecos,62
66,2021,Marruecos,60
67,2021,Marruecos,45
68,2021,Marruecos,67
69,2021,Marruecos,64
70,2021,Marruecos,58
71,2021,Marruecos,78
72,2021,Marruecos,55
73,2021,Marruecos,59
74,2021,Marruecos,61
75,2021,Marruecos,56
76,2021,Marruecos,61
77,2021,Marruecos,64
78,2021,Marruecos,59
79,2021,Marruecos,70
80,2021,Marruecos,71
81,2021,Marruecos,56
82,2021,Marruecos,55
83,2021,Marruecos,80
84,2021,Marruecos,76
85,2021,Marruecos,64
86,2021,Marruecos,77
87,2021,Marruecos,67
88,2021,Marruecos,72
89,2021,Marruecos,59
90,2021,Marruecos,300
0,2022,Marruecos,59
1,2022,Marruecos,10
2,2022,Marruecos,14
3,2022,Marruecos,5
4,2022,Marruecos,1
5,2022,Marruecos,4
6,2022,Marruecos,5
7,2022,Marruecos,3
8,2022,Marruecos,1
9,2022,Marruecos,2
10,2022,Marruecos,2
11,2022,Marruecos,3
12,2022,Marruecos,3
13,2022,Marruecos,3
14,2022,Marruecos,1
15,2022,Marruecos,3
16,2022,Marruecos,3
17,2022,Marruecos,4
18,2022,Marruecos,6
19,2022,Marruecos,7
20,2022,Marruecos,6
21,2022,Marruecos,8
22,2022,Marruecos,10
23,2022,Marruecos,9
24,2022,Marruecos,14
25,2022,Marruecos,5
26,2022,Marruecos,5
27,2022,Marruecos,10
28,2022,Marruecos,8
29,2022,Marruecos,15
30,2022,Marruecos,18
31,2022,Marruecos,5
32,2022,Marruecos,12
33,2022,Marruecos,9
34,2022,Marruecos,9
35,2022,Marruecos,16
36,2022,Marruecos,11
37,2022,Marruecos,13
38,2022,Marruecos,11
39,2022,Marruecos,14
40,2022,Marruecos,22
41,2022,Marruecos,18
42,2022,Marruecos,21
43,2022,Marruecos,24
44,2022,Marruecos,24
45,2022,Marruecos,20
46,2022,Marruecos,25
47,2022,Marruecos,19
48,2022,Marruecos,26
49,2022,Marruecos,32
50,2022,Marruecos,19
51,2022,Marruecos,26
52,2022,Marruecos,30
53,2022,Marruecos,43
54,2022,Marruecos,37
55,2022,Marruecos,36
56,2022,Marruecos,35
57,2022,Marruecos,42
58,2022,Marruecos,43
59,2022,Marruecos,36
60,2022,Marruecos,39
61,2022,Marruecos,32
62,2022,Marruecos,48
63,2022,Marruecos,39
64,2022,Marruecos,48
65,2022,Marruecos,64
66,2022,Marruecos,61
67,2022,Marruecos,77
68,2022,Marruecos,61
69,2022,Marruecos,53
70,2022,Marruecos,58
71,2022,Marruecos,53
72,2022,Marruecos,60
73,2022,Marruecos,48
74,2022,Marruecos,60
75,2022,Marruecos,61
76,2022,Marruecos,39
77,2022,Marruecos,60
78,2022,Marruecos,53
79,2022,Marruecos,75
80,2022,Marruecos,64
81,2022,Marruecos,65
82,2022,Marruecos,70
83,2022,Marruecos,64
84,2022,Marruecos,73
85,2022,Marruecos,75
86,2022,Marruecos,89
87,2022,Marruecos,69
88,2022,Marruecos,79
89,2022,Marruecos,78
90,2022,Marruecos,312
0,2016,Rumania,23
1,2016,Rumania,2
2,2016,Rumania,2
3,2016,Rumania,1
4,2016,Rumania,1
5,2016,Rumania,1
6,2016,Rumania,1
7,2016,Rumania,1
8,2016,Rumania,2
9,2016,Rumania,2
10,2016,Rumania,2
11,2016,Rumania,1
12,2016,Rumania,1
13,2016,Rumania,1
14,2016,Rumania,1
15,2016,Rumania,2
16,2016,Rumania,1
17,2016,Rumania,1
18,2016,Rumania,1
19,2016,Rumania,3
20,2016,Rumania,3
21,2016,Rumania,4
22,2016,Rumania,5
23,2016,Rumania,6
24,2016,Rumania,3
25,2016,Rumania,3
26,2016,Rumania,5
27,2016,Rumania,4
28,2016,Rumania,7
29,2016,Rumania,6
30,2016,Rumania,8
31,2016,Rumania,6
32,2016,Rumania,8
33,2016,Rumania,7
34,2016,Rumania,5
35,2016,Rumania,15
36,2016,Rumania,10
37,2016,Rumania,7
38,2016,Rumania,15
39,2016,Rumania,19
40,2016,Rumania,19
41,2016,Rumania,16
42,2016,Rumania,18
43,2016,Rumania,17
44,2016,Rumania,16
45,2016,Rumania,17
46,2016,Rumania,18
47,2016,Rumania,28
48,2016,Rumania,32
49,2016,Rumania,21
50,2016,Rumania,19
51,2016,Rumania,16
52,2016,Rumania,24
53,2016,Rumania,14
54,2016,Rumania,17
55,2016,Rumania,16
56,2016,Rumania,35
57,2016,Rumania,18
58,2016,Rumania,26
59,2016,Rumania,37
60,2016,Rumania,20
61,2016,Rumania,23
62,2016,Rumania,17
63,2016,Rumania,16
64,2016,Rumania,15
65,2016,Rumania,4
66,2016,Rumania,17
67,2016,Rumania,10
68,2016,Rumania,6
69,2016,Rumania,11
70,2016,Rumania,6
71,2016,Rumania,8
72,2016,Rumania,9
73,2016,Rumania,2
74,2016,Rumania,3
75,2016,Rumania,4
76,2016,Rumania,6
77,2016,Rumania,1
78,2016,Rumania,6
79,2016,Rumania,6
80,2016,Rumania,6
81,2016,Rumania,3
82,2016,Rumania,3
83,2016,Rumania,5
84,2016,Rumania,5
85,2016,Rumania,3
86,2016,Rumania,1
87,2016,Rumania,3
88,2016,Rumania,2
89,2016,Rumania,3
90,2016,Rumania,10
0,2017,Rumania,24
1,2017,Rumania,6
2,2017,Rumania,3
3,2017,Rumania,1
4,2017,Rumania,1
5,2017,Rumania,1
6,2017,Rumania,2
7,2017,Rumania,1
8,2017,Rumania,1
9,2017,Rumania,1
10,2017,Rumania,1
11,2017,Rumania,2
12,2017,Rumania,1
13,2017,Rumania,1
14,2017,Rumania,1
15,2017,Rumania,1
16,2017,Rumania,2
17,2017,Rumania,2
18,2017,Rumania,2
19,2017,Rumania,2
20,2017,Rumania,1
21,2017,Rumania,3
22,2017,Rumania,2
23,2017,Rumania,2
24,2017,Rumania,2
25,2017,Rumania,3
26,2017,Rumania,6
27,2017,Rumania,7
28,2017,Rumania,8
29,2017,Rumania,8
30,2017,Rumania,2
31,2017,Rumania,6
32,2017,Rumania,11
33,2017,Rumania,9
34,2017,Rumania,6
35,2017,Rumania,7
36,2017,Rumania,10
37,2017,Rumania,14
38,2017,Rumania,12
39,2017,Rumania,10
40,2017,Rumania,19
41,2017,Rumania,13
42,2017,Rumania,16
43,2017,Rumania,16
44,2017,Rumania,17
45,2017,Rumania,19
46,2017,Rumania,13
47,2017,Rumania,21
48,2017,Rumania,23
49,2017,Rumania,31
50,2017,Rumania,14
51,2017,Rumania,21
52,2017,Rumania,22
53,2017,Rumania,25
54,2017,Rumania,24
55,2017,Rumania,22
56,2017,Rumania,26
57,2017,Rumania,31
58,2017,Rumania,27
59,2017,Rumania,23
60,2017,Rumania,24
61,2017,Rumania,17
62,2017,Rumania,21
63,2017,Rumania,17
64,2017,Rumania,13
65,2017,Rumania,13
66,2017,Rumania,12
67,2017,Rumania,9
68,2017,Rumania,7
69,2017,Rumania,7
70,2017,Rumania,6
71,2017,Rumania,5
72,2017,Rumania,4
73,2017,Rumania,10
74,2017,Rumania,4
75,2017,Rumania,1
76,2017,Rumania,3
77,2017,Rumania,7
78,2017,Rumania,3
79,2017,Rumania,2
80,2017,Rumania,3
81,2017,Rumania,5
82,2017,Rumania,3
83,2017,Rumania,2
84,2017,Rumania,4
85,2017,Rumania,4
86,2017,Rumania,4
87,2017,Rumania,1
88,2017,Rumania,2
89,2017,Rumania,5
90,2017,Rumania,16
0,2018,Rumania,25
1,2018,Rumania,4
2,2018,Rumania,3
3,2018,Rumania,1
4,2018,Rumania,1
5,2018,Rumania,1
6,2018,Rumania,1
7,2018,Rumania,2
8,2018,Rumania,2
9,2018,Rumania,2
10,2018,Rumania,1
11,2018,Rumania,2
12,2018,Rumania,1
13,2018,Rumania,2
14,2018,Rumania,2
15,2018,Rumania,1
16,2018,Rumania,1
17,2018,Rumania,2
18,2018,Rumania,3
19,2018,Rumania,2
20,2018,Rumania,1
21,2018,Rumania,2
22,2018,Rumania,1
23,2018,Rumania,2
24,2018,Rumania,6
25,2018,Rumania,3
26,2018,Rumania,2
27,2018,Rumania,4
28,2018,Rumania,4
29,2018,Rumania,5
30,2018,Rumania,3
31,2018,Rumania,7
32,2018,Rumania,6
33,2018,Rumania,7
34,2018,Rumania,7
35,2018,Rumania,7
36,2018,Rumania,9
37,2018,Rumania,12
38,2018,Rumania,15
39,2018,Rumania,16
40,2018,Rumania,13
41,2018,Rumania,19
42,2018,Rumania,11
43,2018,Rumania,25
44,2018,Rumania,11
45,2018,Rumania,14
46,2018,Rumania,16
47,2018,Rumania,19
48,2018,Rumania,25
49,2018,Rumania,29
50,2018,Rumania,38
51,2018,Rumania,28
52,2018,Rumania,15
53,2018,Rumania,22
54,2018,Rumania,24
55,2018,Rumania,31
56,2018,Rumania,23
57,2018,Rumania,30
58,2018,Rumania,29
59,2018,Rumania,19
60,2018,Rumania,26
61,2018,Rumania,27
62,2018,Rumania,27
63,2018,Rumania,34
64,2018,Rumania,23
65,2018,Rumania,17
66,2018,Rumania,10
67,2018,Rumania,16
68,2018,Rumania,13
69,2018,Rumania,12
70,2018,Rumania,13
71,2018,Rumania,7
72,2018,Rumania,3
73,2018,Rumania,5
74,2018,Rumania,7
75,2018,Rumania,4
76,2018,Rumania,9
77,2018,Rumania,5
78,2018,Rumania,5
79,2018,Rumania,9
80,2018,Rumania,5
81,2018,Rumania,3
82,2018,Rumania,5
83,2018,Rumania,9
84,2018,Rumania,1
85,2018,Rumania,3
86,2018,Rumania,4
87,2018,Rumania,5
88,2018,Rumania,2
89,2018,Rumania,2
90,2018,Rumania,10
0,2019,Rumania,25
1,2019,Rumania,7
2,2019,Rumania,2
3,2019,Rumania,1
4,2019,Rumania,1
5,2019,Rumania,1
6,2019,Rumania,1
7,2019,Rumania,1
8,2019,Rumania,1
9,2019,Rumania,0
10,2019,Rumania,1
11,2019,Rumania,2
12,2019,Rumania,2
13,2019,Rumania,2
14,2019,Rumania,2
15,2019,Rumania,2
16,2019,Rumania,2
17,2019,Rumania,2
18,2019,Rumania,2
19,2019,Rumania,1
20,2019,Rumania,2
21,2019,Rumania,3
22,2019,Rumania,3
23,2019,Rumania,4
24,2019,Rumania,1
25,2019,Rumania,9
26,2019,Rumania,6
27,2019,Rumania,4
28,2019,Rumania,8
29,2019,Rumania,3
30,2019,Rumania,5
31,2019,Rumania,9
32,2019,Rumania,5
33,2019,Rumania,8
34,2019,Rumania,5
35,2019,Rumania,8
36,2019,Rumania,6
37,2019,Rumania,9
38,2019,Rumania,12
39,2019,Rumania,14
40,2019,Rumania,10
41,2019,Rumania,14
42,2019,Rumania,16
43,2019,Rumania,17
44,2019,Rumania,16
45,2019,Rumania,20
46,2019,Rumania,23
47,2019,Rumania,23
48,2019,Rumania,27
49,2019,Rumania,26
50,2019,Rumania,37
51,2019,Rumania,34
52,2019,Rumania,22
53,2019,Rumania,10
54,2019,Rumania,27
55,2019,Rumania,26
56,2019,Rumania,27
57,2019,Rumania,37
58,2019,Rumania,33
59,2019,Rumania,20
60,2019,Rumania,36
61,2019,Rumania,26
62,2019,Rumania,29
63,2019,Rumania,28
64,2019,Rumania,32
65,2019,Rumania,26
66,2019,Rumania,18
67,2019,Rumania,18
68,2019,Rumania,12
69,2019,Rumania,7
70,2019,Rumania,11
71,2019,Rumania,13
72,2019,Rumania,11
73,2019,Rumania,7
74,2019,Rumania,7
75,2019,Rumania,6
76,2019,Rumania,5
77,2019,Rumania,3
78,2019,Rumania,8
79,2019,Rumania,7
80,2019,Rumania,7
81,2019,Rumania,7
82,2019,Rumania,4
83,2019,Rumania,3
84,2019,Rumania,4
85,2019,Rumania,5
86,2019,Rumania,3
87,2019,Rumania,4
88,2019,Rumania,8
89,2019,Rumania,3
90,2019,Rumania,7
0,2020,Rumania,22
1,2020,Rumania,2
2,2020,Rumania,2
3,2020,Rumania,1
4,2020,Rumania,1
5,2020,Rumania,1
6,2020,Rumania,1
7,2020,Rumania,1
8,2020,Rumania,1
9,2020,Rumania,1
10,2020,Rumania,1
11,2020,Rumania,1
12,2020,Rumania,1
13,2020,Rumania,2
14,2020,Rumania,2
15,2020,Rumania,2
16,2020,Rumania,1
17,2020,Rumania,1
18,2020,Rumania,2
19,2020,Rumania,2
20,2020,Rumania,2
21,2020,Rumania,3
22,2020,Rumania,5
23,2020,Rumania,5
24,2020,Rumania,3
25,2020,Rumania,4
26,2020,Rumania,3
27,2020,Rumania,7
28,2020,Rumania,3
29,2020,Rumania,2
30,2020,Rumania,6
31,2020,Rumania,4
32,2020,Rumania,13
33,2020,Rumania,8
34,2020,Rumania,8
35,2020,Rumania,15
36,2020,Rumania,12
37,2020,Rumania,12
38,2020,Rumania,15
39,2020,Rumania,12
40,2020,Rumania,11
41,2020,Rumania,18
42,2020,Rumania,22
43,2020,Rumania,17
44,2020,Rumania,21
45,2020,Rumania,24
46,2020,Rumania,28
47,2020,Rumania,37
48,2020,Rumania,36
49,2020,Rumania,31
50,2020,Rumania,29
51,2020,Rumania,29
52,2020,Rumania,41
53,2020,Rumania,22
54,2020,Rumania,17
55,2020,Rumania,28
56,2020,Rumania,25
57,2020,Rumania,23
58,2020,Rumania,34
59,2020,Rumania,33
60,2020,Rumania,29
61,2020,Rumania,33
62,2020,Rumania,31
63,2020,Rumania,26
64,2020,Rumania,25
65,2020,Rumania,16
66,2020,Rumania,29
67,2020,Rumania,14
68,2020,Rumania,12
69,2020,Rumania,14
70,2020,Rumania,16
71,2020,Rumania,18
72,2020,Rumania,10
73,2020,Rumania,10
74,2020,Rumania,7
75,2020,Rumania,10
76,2020,Rumania,4
77,2020,Rumania,5
78,2020,Rumania,8
79,2020,Rumania,7
80,2020,Rumania,7
81,2020,Rumania,3
82,2020,Rumania,4
83,2020,Rumania,7
84,2020,Rumania,4
85,2020,Rumania,4
86,2020,Rumania,4
87,2020,Rumania,1
88,2020,Rumania,2
89,2020,Rumania,3
90,2020,Rumania,16
0,2021,Rumania,10
1,2021,Rumania,3
2,2021,Rumania,1
3,2021,Rumania,1
4,2021,Rumania,1
5,2021,Rumania,1
6,2021,Rumania,1
7,2021,Rumania,1
8,2021,Rumania,1
9,2021,Rumania,1
10,2021,Rumania,2
11,2021,Rumania,2
12,2021,Rumania,2
13,2021,Rumania,2
14,2021,Rumania,2
15,2021,Rumania,2
16,2021,Rumania,2
17,2021,Rumania,2
18,2021,Rumania,2
19,2021,Rumania,4
20,2021,Rumania,3
21,2021,Rumania,4
